archive_by_user,city,created_at,image_count,desc,image_count,mileage,platform,price,title,type,year
True,Mashhad,Tuesday 11AM,0,گوشی خیلی تمیز.به مشتری واقعی تخفیف هم میدم.درضمن آدرس هم:شهرستان خواف می باشد.,0,,mobile,500000,گوشی موبایل هواویP8lite,,
False,Tehran,Tuesday 06PM,5,گوشی بدون کوچکترین خط ب شرط میدم,5,,mobile,1300000,گوشی 5sدر حد نو64گیگ,,
False,Shiraz,Friday 08AM,4,سلام.گوشی نونو سالم به شرط.هنوز از هندزفری و شارژرش استفاده نشده.گوشی روهم رفته1ماه کار نکرده.تمیییییییز.سیستم عامل جاوا.نوکیا اصل.بهتر از گوشیایی چینی امروزی هست.باتشکر از سایت دیوارر,4,,mobile,200000,نوکیا5228اصل.نونونو,,
True,Karaj,Sunday 03PM,1,"دستگاه در حد آک و بدون خط و خش
حافظه داخلى ١٦ گیگ
LLA
محتویات داخل جعبه مثل روز اول",1,,mobile,1860000,iPhone 6s Rose Gold,,
False,Tehran,Tuesday 10AM,2,"سلام 
با عرض خسته نباشید


یک دستگاه ، پلی استیشن ۲ 


با تمام وسایل 


دو عدد دسته فابریک ، کاملاَ سالم 


مموری 8 اصلی 


به همراه جعبه و . ........

معاوضه با گوشی موبایل اندروید 
samsung sony htc huawei",2,,mobile,-1,معاوضه پلی استیشن با گوشی موبایل,,
True,Tehran,Saturday 09PM,3,"ارزانترین گوشی اندروید

کارتن با تمام متعلقات

فقط تماس",3,,web,102000,گوشی Huawei y220,,
False,Mashhad,Wednesday 02PM,0,"تازه خریدم.. .. گوشی تمیزه در حد آک ضد ضربه و گلسم داره,که خودم سی پنج بابتش هزینه کردم..  سفیده,باتشکر از مسعولین زحمت کش دیوار",0,,mobile,650000,سامسونگ جی سون ..,,
True,Tabriz,Monday 03PM,3,سلام گوشی بسیار تمیز بدون کوچکترین ایراد با تمامی لوازم اورجینال و فابریک به خاطر یک زده کوچیک که تو جیبم به کلید خورده زده شده واسه همین ارزون زدم عین اینو 700 زدن با تشکر از دیوار,3,,mobile,630000,سامسونگ A3 2016,,
True,Kermanshah,Wednesday 07PM,2,گوشی سالمه از ارمنستان  اوردن برام بخاطر اون وسیله نداره فقط شارژر و هدست داره قیمت الکی ندین بدو خط و خش گوشی llaهس گاردم داره معاوضه با هم رده,2,,mobile,400000,ایفون4s,,
False,Kermanshah,Tuesday 08PM,0,گوشی نو وسالمه لوازمشم تکمیله هیچ مشکلی نداره,0,,mobile,650000,گوشی A5 فروووش,,
True,Karaj,Sunday 03PM,2,"با سلام 
گوشی یکسال خاموش بوده بلا استفاده بدون هیچ خط و خش با گارانتی خریداری شده از اصل بودنش مطمئن باشید گارانتیش تموم شده هندزفری دو سه بار استفاده شده .تلگرام و sms در خدمتم،معاوضه با رده بالاتر هم دارم",2,,mobile,510000,htc one m7 در حد اک,,
True,Tehran,Friday 08PM,2,موبایل نوکیا اصلی سالم درحد بدون خط وخوش فقط تماس,2,,mobile,330000,Nokia 5610XpressMusic,,
False,Tehran,Sunday 01PM,0,"ایفون بسیار تمیز 
از هر لحاظ سالم",0,,web,1700000,ایفون ٦ (٦٤),,
False,Tehran,Friday 04PM,2,"دارای اینترنت 4g
دو برچسب صفحه 
یک کیف گوشی چرمی
تمیز 
نرم افزار و سخت افزار سالم",2,,mobile,350000,گوشی xperia sp,,
False,Tehran,Wednesday 02PM,2,سالم باقیمت مقطوع,2,,mobile,70000,htc,,
False,Mashhad,Tuesday 02PM,4,"گوشی g610پرچمدا هواوی خیلی تمیزه به همراه دو گارد و گلس, حتی یه بارم تعمیرگاه نرفته به همراه کلش لول ۸۸چهار کارگره .گوشی رو به شرط یک هفته تست میدم .
ممنون از دیوار
تماس و smsدرخدمتیم",4,,mobile,350000,هواوی g610واقعا حرف نداره,,
False,Isfahan,Monday 07PM,3,"باسلام گوشی ‌دو روزه سفارش دادم همان طور که میبینید در جعبه است کار نکرده فقط برای یک ساعت مشخصات ۱۶ گیگ حافظه داخلی دارد ۱۳مگا پیکسل دور بین دارد سلفی اش ۸ است ۵-۵اینچ است  قابلیت  4G
 دارای دو باند از جلو  ساپرت WI-FI باتشکر لطفا مشتری زنگ بزند قیمت هم با مشتری واقیی کنار می اییم باتشکر",3,,mobile,-1,htc 820gpluc,,
True,Mashhad,Saturday 07AM,3,گوشی تمیز _ تعویضم دارم با سامسونگ یا الجی_تخفیف هم میدم,3,,web,1000000,آیفون 5s  گیگ16,,
True,Tehran,Sunday 11AM,2,"سامسونگ j1 دوسیم قیمت$NUMتومان
سامیونگ گراند نیو پلاس دوسیم قیمت$NUMتومان
فروش یامعاوضه با‌گوشی بالاتر ‌ فقط تماس",2,,mobile,-1,دوعدد گوشیj1 وگراند نیو دوسیم,,
True,Shiraz,Sunday 07AM,3,"جهرم
گوشی lg v10 مشکی 64 گیگ
بدون خط و خش، کاملا سالم و بدون مشکل در حد
قابل تعویض، گوشی های پیشنهادی رو پیامک کنید
تلگرام، پیامک",3,,web,1250000,lg v10 ال جی,,
True,Tehran,Thursday 05PM,0,یک عدد گوشی Lgv20صورتی پلمپ فوری فروشی,0,,mobile,2000000,گوشی موبایل v20,,
True,Ahvaz,Wednesday 10AM,1,باسلام یه گوشی سالم خوب ان ای سی به فروش میرسد با کارتون وهنذفری وسایلش جهت تماس بهم زنگ بزنید ممنون,1,,mobile,50000,گوشی NEC,,
False,Tabriz,Monday 07AM,2,"سلام.
یکدستگاه آیفون 5 مدل at&t با حافظه  32gig بفروش میرسد.بدون جعبه و وسایل
کاملا سالم.از آمریکا آورده شده.
مشکل قفل اپل آیدی و پسورد داره .
به بالاترین پیشنهاد فروخته و با گوشی معاوضه هم میشه.
با تشکر",2,,mobile,-1,فروش آیفون 5 ساخت at&t,,
False,Mashhad,Wednesday 08AM,2,گوشی فایو اس ۳۲گیگ هستش رنگش گلده.فوق العاده تمیز وسالم ب شرط هیچ خط و خش یا ضرب خوردگی اطرافش نداره فقط ی خش پشتش داره ک تو عکس مشخصه خشش تابلو نیست واقعا سالمه ب شرط میدم.فقط نقققد ینی چکی نمیدم معاوضه فقط با ایفون سیکس۶۴.,2,,mobile,950000,اپل فایو اس۳۲,,
True,Tehran,Friday 05PM,0,بدون خط و خش و زمین خوردگی در حد,0,,mobile,1000000,سامسونگ ای فایو ۲۰۱۶فورجی,,
False,Shiraz,Saturday 07PM,0,سلام گوشیم سالمه سالم هست هیچ ایرادی نداره تا حالا تعمیر نرفته.میتونید ببینید.,0,,mobile,400000,گوشی هوواییg750 مشکی.,,
False,Isfahan,Friday 08PM,0,دوتا لک باریک کنار ش داره. که معلوم نیس. خدایش گویش حرف نداره. فقط چون لازم ندارم می فروشمش.تعویض هم می کنم,0,,mobile,700000,گوشی زدتری دوسیم.سفید,,
True,Tehran,Friday 08PM,2,"یک هفته کارکرد
از این گوشی دو مدل در بازار میباشد که یکی 4g
ودیگری 3g
میباشد لطفا قبل از خرید قیمت بگیرید 
مشخصات
اندروید5.1.1
دوربین جلو و عقب
حافظه دستگاه هشت 
حافظه رم یک 
صفحه چهار اینچ
سفید 
ساپورت 4G",2,,mobile,260000,سامسونگ j1mini 2016,,
True,Tehran,Monday 05AM,4,گوشی کاملا سالم ونو است.دوهفته میشه نو خریدم.اندروید۶.دوربین عقب۸ودوربین جلو۲.دارای قاب وگلس .بدون کوچکترین خط وخش وایراد.با این قیمت هیچ جاگیرتون نمیاد .,4,,mobile,200000,گوشی موبایل سامسگونگa9,,
False,Ahvaz,Wednesday 04PM,1,گوشی ایفون ٦ ١٦ گیگ قیمت$NUMگیگ قیمت$NUMو ١٢٨ گیگ قیمت$NUMدر رنگهای سیلور و گری گوشی تمیز تمیز میباشد وفقط تماس گرفته شود وبا چیزی تعویض نمیشود,1,,mobile,1480000,ایفون ٦,,
True,Shiraz,Monday 08AM,0,"ایفون 6s$NUM
64 گیگ  فقط یک هفته هست که خریدم 
رنگ سیلور",0,,web,2100000,ایفون 6s,,
True,Tehran,Wednesday 12PM,2,گراند نیو پلاس دوسیم فروش یامعاوضه با اپل ۵ فقط تماس جواب میدم,2,,mobile,320000,گراند نیوپلاس دوسیم فروش یامعاوضه,,
False,Tehran,Wednesday 09AM,2,رنگ سفید کاملا سالم و در حد نو بدون خط وخش,2,,mobile,400000,سامسونگ مدل گراند 2 در حد نو,,
False,Tehran,Monday 08AM,4,گلکسی اس 6 در حد نو بدون هیچ خطو خشی با دو عدد گلس جلو و پشت و 2 عدد قاب 3 گرمی و یک قاب قوی دیگر و (شارژروایرلس)با تخفیف ویژه قیمت بدون شارژر هست خیلی نو گوشی,4,,mobile,1300000,گلکسی اس 6 گلد بدون خط با قاب و گلس نو,,
True,Karaj,Wednesday 06PM,3,گوشی بسیار تمیز هست قاب ژله ای شارژر اصل,3,,mobile,280000,گوشی هواوی جی 730,,
False,Karaj,Tuesday 08AM,2,گوشی فوق العاده سالم و تمیز ۲۰روز استفاده شده هندزفری و شارژر هنوز استفاده نشده...با گارانتی ۱ساله...تخفیف جزیی,2,,mobile,190000,huawei Y360,,
True,Karaj,Saturday 07AM,0,گوشی کاملا سالم به شرط.,0,,mobile,1850000,s7edge مشکی ۳۲,,
True,Mashhad,Tuesday 02PM,0,"گوشی تیک سل 
وی ٨
تخفیف جزعی در خدمتم",0,,mobile,70000,Mobile tik cell,,
False,Tehran,Wednesday 09PM,2,iphone 6 plus 128 gig ram gold,2,,mobile,2000000,iphone 6 plus,,
False,Mashhad,Tuesday 11AM,0,"گوشی سونی دو سیم کارت سالم
فوق العاده تمیز در حد 
بدون خط و خش 
یکسال کار 
3G",0,,mobile,600000,گوشی سونی t2 اولترا,,
False,Tehran,Tuesday 04PM,5,نوت ۵ تک سیم ۳۲ گیگا بایت گلس نو بدون خط وخش با تمام لوازم و کارتن هندزفری استفاده نشده است خریدار واقعی تماس بگیره.تخفیف جزئی پای معامله,5,,mobile,1450000,نوت۵,,
True,Tehran,Tuesday 01PM,5,"Iphone 6s 64 Gb gray 
‎گوشی LLA میباشد
‎کاملا سالم و بدون ضربه و در حد نو
‎هنزفری هنوز استفاده نشده
‎به شرط سالم بودن
ios 10.1.1
‎تعویض نمیکنم",5,,mobile,2000000,Iphone 6s 64Gb gray LLA,,
True,Tehran,Wednesday 06AM,0,"گوشی نو هست ( چند ساعت استفاده شده)
رنگ مشکی",0,,mobile,105000,گوشی موبایل نوکیا 130,,
True,Karaj,Friday 01PM,0,گوشی تمیز در حد نو فقط هنذفری نداره که پولشو کم کردم معاوضه فقط با همرده فقط به پیامک پاسخگو هستم,0,,mobile,1050000,نوت4 مشکی 4جی جهت معاوضه,,
False,Mashhad,Saturday 04PM,1,۲۰ روز تا الان کار کرده فاکتورش هم هست چون نوت تری گرفتم لازم ندارم۳۵۰دراومد.۳۰۰میفروشم با گارد و گلس,1,,mobile,300000,جی وان فورجی,,
True,Mashhad,Wednesday 06AM,1,گوشی کاملا سالم کمی رنگ رفتگی اطراف صفحه دارد,1,,mobile,220000,هوآوی g610-u20,,
True,Karaj,Thursday 10AM,4,"آیفون 5s
رنگ گری 
lla
سالم و تمیز 
سری اول(از این رفرش های توی بازار نیست)
لوازم تکمیل و سالم + قاب ژله ای 
فروش یا تعویض با گوشی ارزونتر پیشنهادتونو اس ام اس کنید.",4,,mobile,1050000,Iphone 5s 32,,
False,Tehran,Tuesday 10PM,1,"سلام
گوشی پلمپش باز نشده 16gig LL/A",1,,mobile,1100000,iphone 5s آکبند,,
True,Isfahan,Wednesday 07PM,1,مکزیک.باطری نو,1,,web,110000,بلک بری 8520,,
False,Tehran,Thursday 09AM,0,با سلام خریدار اس6 دوسیم  تمیز و سالم هستم به قیمت 900.,0,,mobile,900000,خریدار s6 دوسیم هستم,,
True,Tehran,Sunday 06PM,1,کاملا نو کادو تولد بوده 350خریده شده. آندروید. تمام برنامه های کاربردی رو دارد. به خریدار واقعی تخفیف میدهم.,1,,mobile,280000,گوشی سونیZ4,,
True,Tehran,Saturday 10AM,2,درحد آک ، رنگ رزگلد ، سری اول,2,,mobile,-1,آیفون 6s 16 زرگلد LLA,,
True,Karaj,Thursday 09AM,1,این گوشی چینی یا فیک نیست،اشتباه نکنید،کره ای تک سیمه،فقط یسری از امکانات اس ۵ روش نیست وگرنه ساخت خود سامسونگه,1,,mobile,200000,گوشی گلکسی اس ۵ کره ای,,
True,Tehran,Wednesday 08PM,3,"فقط تماس جواب میدم.
مدل تی بیست و هشته اس.
کاملا سالم و بسیار تمیز از هر جهت.
همه نوع سیمی جواب میده.
فقط بهمراه باطری,فندکی,هندزفیری و شارژره.
قیمت مقطوعه.
مقطوع.
اطلاعات بیشتر فقط تماس در خدمتم.",3,,mobile,170000,گوشی دردار,,
False,Tehran,Wednesday 09AM,2,قیمت کاملا مقطوع می باشد,2,,web,190000,Gigabyte Arty A3,,
True,Tehran,Thursday 04PM,2,گوشی نونونو یک هفته استفاده شده با نو فرقی نداره گوشی دارم،استفاده نمیشه تخفیفم یه کوچیک داره،,2,,mobile,120000,گوشی نوکیا۶۳۰۰,,
True,Tehran,Thursday 05PM,0,"سالم اندروید 5.1.1 پشت قابش خط خش داره که با یه قاب نیلیکون که تقدیم خریدار میشه معلوم نیست تعویضم دارم محض تنوع با همرده حتی گوش شیاومی zte و ... قیمت فروش هم 650 تومنه
فقط پیامک جواب میدم تماس پاسخگو نیستم تلگرامم هستم",0,,mobile,-1,g flex2 16 gig,,
True,Tehran,Wednesday 02PM,0,گوشی اس فودمینی پشت چرم خط وخش داردتک سیم سری اولی باطری اتمی,0,,mobile,350000,سامسونگ اس فورمینی,,
True,Isfahan,Tuesday 07PM,5,یک عدد گوشی 5S 16g پارت نامبر آمریکا سالم با تمام وسایل اصلی به شرط تمیز بودن علت فروشم میخوام مدل جدیدتر بخرم به خریدار واقعی یه تخفیف جزئی میدم,5,,mobile,880000,گوشی موبایل16g 5s lla,,
True,Qom,Wednesday 06AM,0,ایفون ٦رنگ گری بدون کوچکترین نقطه,0,,mobile,1500000,ایفون ٦,,
False,Tehran,Thursday 03PM,2,گوشی در حد نو طلای رنگ خاص,2,,mobile,550000,سونی t2 ultra,,
True,Ahvaz,Sunday 12AM,2,فوری فوری سونی Z2 در حد آک سفید رنگ 16گیگ دوربین20 فورجی تمیز جهت فروش و معاوضه با گوشیهای همرده و لطفا درخواست الکی با گوشی های رده پایین ندین باتشکر...,2,,mobile,630000,Sony Z2,,
